ID,Ano,Sessao,Data_Sessao,Vereador,Resumo,Direcionada_A,Tipo,Status_Acompanhamento,Observacoes
DEN-128,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Anderson Marcos Viana,"O vereador levanta suspeita de favorecimento no processo seletivo para as vagas de cuidadores/técnica de enfermagem da nova residência terapêutica (parceria com a Santa Casa), alegando que moradores o procuraram e que, segundo ele, os selecionados seriam recorrentemente dos mesmos sobrenomes/famílias, e que pedirá explicações sobre o critério de seleção utilizado.",,Feita/cobrada pelo vereador,Pendente de Verificação,"Suspeita levantada sem provas concretas apresentadas na sessão; o próprio vereador afirma que ainda vai pedir explicações formalmente. Não ficou claro se o processo seletivo foi conduzido pela Santa Casa, pela administração municipal ou por ambas, nem a diretoria responsável."
DEN-129,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Vereador relata ter recebido várias denúncias, nos dias anteriores, sobre irregularidades no processo seletivo da Santa Casa (favorecimento, sempre as mesmas pessoas sendo selecionadas), afirmando que, ao voltar do recesso, encaminhará documentação sobre o caso aos órgãos responsáveis, incluindo o Ministério Público, já que instituições que recebem dinheiro público em folha de pagamento são obrigadas a realizar processo seletivo.",Santa Casa de Misericórdia de Junqueirópolis,Recebida pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 'clipe' 2024-06-25_sessao.txt. O vereador não detalhou publicamente o conteúdo específico das denúncias recebidas, apenas o tema (processo seletivo) e sua intenção de formalizar o caso ao Ministério Público."
DEN-130,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Anderson Marcos Viana,"Vereador relata ter recebido ligações e relatos de denúncias anônimas da população sobre eventuais irregularidades ocorridas no Centro de Atenção Psicossocial (CAPS), o que motivou a apresentação do Requerimento nº 031/2024 solicitando as filmagens das câmeras de segurança do local para apurar o caso.",Centro de Atenção Psicossocial (CAPS),Recebida pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal, ligado diretamente ao Requerimento nº 031/2024. Data da sessão conforme texto: 19/08/2024 (nome do arquivo: 2024-08-20). O vereador não detalhou publicamente a natureza específica das irregularidades denunciadas."
DEN-131,2024,152ª Sessão Ordinária da 18ª Legislatura,2024-09-09,Anderson Marcos Viana,"Vereador cobra, em explicação pessoal, resposta a requerimento apresentado há cerca de 5 meses sobre as providências tomadas em relação à contaminação dos córregos do bairro Palmeira, relatando que nenhum requerimento seu recebeu resposta desde o retorno do recesso, com atrasos de 5 a 6 meses e, quando respondidos, com respostas que ele qualifica como não condizentes com a verdade.","Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos",Feita/cobrada pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-10_sessao.txt (152ª Sessão Ordinária, realizada em 09/09/2024). O vereador não especificou o número do requerimento original sobre a contaminação dos córregos (não localizado nos lotes já processados até o momento desta extração). Diretoria de destino inferida por ser tema ambiental; não confirmada no texto."
DEN-132,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Anderson Marcos Viana,"Vereador relata divergência entre uma resposta da administração municipal a um ofício seu (afirmando existir convênio com a CDHU desde 2021 para construção de 100 casas populares no bairro Vila Liberta/Delta Ville 1 e 2, mais 130 unidades do programa Minha Casa Minha Vida) e a informação obtida diretamente junto à CDHU, segundo a qual o município não possui convênio com o órgão desde 2019.","Diretoria de Licitações, Contratos e Convênios",Relatada em documento/ofício,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-24_sessao.txt (154ª Sessão Ordinária, realizada em 23/09/2024). Vereador cita ofício anterior da administração sobre o tema, cujo número/data não foi mencionado na fala. Diretoria de destino inferida (tema de convênio habitacional); poderia também ser atribuída à Diretoria Jurídica, Habitação e de Trânsito."
DEN-133,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Anderson Marcos Viana,"Vereador denuncia possível divergência de valores na obra da rotatória do bairro Figueira: a placa de obra no local indica R$ 325 mil, enquanto o valor aprovado pela Câmara para a obra foi de R$ 384 mil, questionando o destino da diferença e cobrando a conclusão de um trecho de terra ainda pendente no local.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-24_sessao.txt (154ª Sessão Ordinária, realizada em 23/09/2024)."
DEN-134,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Anderson Marcos Viana,"Vereador denuncia fiscalização de trânsito seletiva na Avenida Junqueira: cita caso de uma munícipe multada por estacionar a moto poucos minutos em vaga com sinalização mal definida, em contraste com uma caminhonete que, segundo relato e registro fotográfico apresentados a ele, estacionou sobre três a quatro vagas de moto próximo ao Posto São Paulo sem qualquer autuação ou advertência.","Diretoria Jurídica, Habitação e de Trânsito",Feita/cobrada pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-24_sessao.txt (154ª Sessão Ordinária, realizada em 23/09/2024), em complemento à fala da vereadora Marisa Alves da Silva Costa sobre o mesmo local (base da Indicação nº 178/2024)."
DEN-135,2024,154ª Sessão Ordinária da 18ª Legislatura,2024-09-23,Anderson Marcos Viana,"Vereador denuncia atraso de mais de 5 meses na licitação para compra de veneno contra pernilongos (mosquitos), com infestação relatada nos bairros Figueira, Jardim Paulista, Carmesin 1 e 2, Jardim Alvorada, Alto do Cene, Residencial das Américas e Jardim Campo Belo, citando visita própria a alguns desses bairros junto com outro vereador para constatar a situação (larvas) e resposta oficial a ofício seu confirmando a demora.",Diretoria de Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-09-24_sessao.txt (154ª Sessão Ordinária, realizada em 23/09/2024), em referência à sua própria Indicação nº 182/2024 apresentada na mesma sessão. Diretoria de destino incerta entre Diretoria de Saúde (controle de vetores) e Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos; optou-se pela primeira por se tratar de controle de vetor de doença."
DEN-136,2024,156ª Sessão Ordinária da 18ª Legislatura,2024-10-07,Anderson Marcos Viana,"Vereador relata, após receber o parecer técnico da administração em resposta ao Requerimento nº 031/2024 (sobre as gravações das câmeras do CAPS), que munícipes lhe apresentaram gravações diferentes das informações constantes no parecer oficial, afirmando que vai apurar a divergência com os colaboradores responsáveis pela pasta e que, se houver irregularidade, os responsáveis 'arcarão com o peso da lei'.",Diretoria Administrativa,Recebida pelo vereador,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 2024-10-08_sessao.txt (156ª Sessão Ordinária, realizada em 07/10/2024), em continuidade ao Requerimento nº 031/2024 (já registrado no lote 17) e ao parecer técnico sobre a gravação do DVR lido no expediente dessa mesma sessão. Vereador não detalhou publicamente o conteúdo específico da divergência apontada pelos munícipes."
DEN-137,2024,157ª Sessão Ordinária da 18ª Legislatura,2024-10-15,Anderson Marcos Viana,"Relata queda de um poste de aproximadamente 4 metros de altura no bairro Primavera, atribuída a um carro que deu ré e o atingiu; ao verificar a estrutura, constata que a base de concreto do poste não possui nenhum ferro/armação, e que cerca de 30 a 40 postes do mesmo padrão foram instalados no município sem ferragem na base, colocando a população em risco. Cobra que o engenheiro responsável pela obra venha à Casa dar explicações.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-138,2024,157ª Sessão Ordinária da 18ª Legislatura,2024-10-15,Anderson Marcos Viana,"Relata canaleta funda aberta na Avenida Bandeirantes, próximo à clínica de fisioterapia, sem qualquer sinalização de segurança apesar de pedidos anteriores; cita acidentes recentes com moto e ciclista devido à falta de aviso sobre a depressão no asfalto.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-139,2024,157ª Sessão Ordinária da 18ª Legislatura,2024-10-15,Anderson Marcos Viana,"Relata que a obra de grande porte no Jardim Paulista, orçada em R$ 2,5 milhões e já com o recurso liberado pela Casa, está com o prazo de execução de 153 dias vencido e sem previsão de conclusão, gerando preocupação na população local.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-140,2024,158ª Sessão Ordinária da 18ª Legislatura,2024-10-22,Anderson Marcos Viana,"Contesta a resposta recebida ao seu ofício sobre a remoção da lombada (Rua Constantino Marculino de Souza/Rua Santa Fé) e da plataforma de concreto da academia ao ar livre do Alto do Sene (posteriormente quebrada para instalação de um playground): a Diretoria de Obras alegou que houve acompanhamento técnico responsável, mas o setor de engenharia nega ter participado dessas obras, sem que ninguém assuma a responsabilidade pelo retrabalho custeado com recursos próprios (imposto da população).","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Trata-se de desdobramento do Ofício nº 204/2024, lido nesta mesma sessão em resposta a ofício anterior do vereador Anderson Marcos Viana (protocolo 2596/2024)."
DEN-141,2024,158ª Sessão Ordinária da 18ª Legislatura,2024-10-22,Anderson Marcos Viana,"Denuncia a revogação, por portaria, da gratificação de insalubridade de um servidor municipal cerca de 15 dias após a eleição, sem justificativa apresentada; afirma que o funcionário, que estava de férias e recebia a gratificação havia anos, teria sido o único a sofrê-la, interpretando o ato como possível perseguição por seu apoio à campanha do vereador.","Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos",Feita/cobrada pelo vereador,Pendente de Verificação,"Vereador não identificou o servidor pelo nome; relato feito em tom de denúncia de perseguição política, sem confirmação da administração no mesmo trecho."
DEN-142,2024,159ª Sessão Ordinária da 18ª Legislatura,2024-10-29,Anderson Marcos Viana,"Relata falhas recorrentes na iluminação pública em diversos bairros e ruas (Bela Vista, Seringal, praça da curva do S, Rua Campos Salles, Rua Lucélia), com lâmpadas trocadas recentemente já apagadas em poucos meses; cobra que a empresa contratada para manutenção da rede de iluminação faça rondas periódicas noturnas em vez de depender de notificação da própria administração.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-143,2024,159ª Sessão Ordinária da 18ª Legislatura,2024-10-29,Anderson Marcos Viana,"Relata a queda de mais um poste no bairro Frei Galvão, mal posicionado na calçada, cinco dias após moradores terem avisado que ele estava danificado; afirma que um encarregado de obras passou pelo local sem tomar providências apesar do aviso prévio.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-144,2024,159ª Sessão Ordinária da 18ª Legislatura,2024-10-29,Anderson Marcos Viana,"Relata que a porta do Salão Comunitário do bairro Jardim Pioneiros não fecha corretamente desde a entrega da obra, deixando o espaço vulnerável a invasões durante a noite, com moradores preocupados com possível depredação.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-145,2024,159ª Sessão Ordinária da 18ª Legislatura,2024-10-29,Anderson Marcos Viana,"Relata que, diferentemente dos demais vereadores, é exigido dele um ofício votado e aprovado em plenário para poder ingressar em órgãos públicos municipais (cita tentativas de visita ao CAPS e à residência terapêutica), o que classifica como discriminação/perseguição contra sua pessoa.",Diretoria Administrativa,Feita/cobrada pelo vereador,Pendente de Verificação,"Relato de cunho pessoal/político; o vereador atribui a exigência a discriminação, sem confirmação formal da administração no mesmo trecho."
DEN-146,2024,160ª Sessão Ordinária da 18ª Legislatura,2024-11-04,Anderson Marcos Viana,"Relata que a Academia de Judô, reformada recentemente após anos de cobrança dos vereadores, voltou a apresentar infiltrações na primeira chuva forte, obrigando ao cancelamento das aulas; questiona a qualidade da reforma.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (4 de novembro de 2024), divergente do nome do arquivo (2024-11-05)."
DEN-147,2024,160ª Sessão Ordinária da 18ª Legislatura,2024-11-04,"Anderson Marcos Viana, Valdir Aparecido de Oliveira","Relata que a administração negou pedido de visita dos vereadores ao Centro de Atenção Psicossocial (CAPS), exigindo prévia aprovação em plenário para caracterizar a fiscalização, conforme ofício nº 209/2024 recebido em resposta ao ofício da Câmara.",Diretoria de Saúde,Relatada em documento/ofício,Pendente de Verificação,"Data da sessão conforme mencionada no texto (4 de novembro de 2024), divergente do nome do arquivo (2024-11-05)."
DEN-148,2024,161ª Sessão Ordinária da 18ª Legislatura,2024-11-11,Anderson Marcos Viana,"Relata colapso de tubulação de drenagem (""buracão"") no Jardim Paulista, com risco de o dano atingir a lagoa de tratamento de esgoto; menciona que aduelas já haviam caído anteriormente e a chuva derrubou mais quatro.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (11 de novembro de 2024), divergente do nome do arquivo (2024-11-12)."
DEN-149,2024,161ª Sessão Ordinária da 18ª Legislatura,2024-11-11,Anderson Marcos Viana,"Relata que a reforma do CCI (Centro de Convivência do Idoso), em andamento há mais de um ano, apresenta pisos sendo instalados antes da devida vedação, com vazamento aparente de caixa d'água nas paredes.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (11 de novembro de 2024), divergente do nome do arquivo (2024-11-12)."
DEN-150,2024,161ª Sessão Ordinária da 18ª Legislatura,2024-11-11,Anderson Marcos Viana,"Relata o desaparecimento de aproximadamente seis caminhões de pedras portuguesas do Jardim Álvaro de Junqueira, desde 2019, sem explicação da administração sobre o destino do material.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (11 de novembro de 2024), divergente do nome do arquivo (2024-11-12)."
DEN-151,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata mato alto e falta de manutenção em diversas praças da cidade (Delta Ville 1 e 2, praça no Frei Galvão), tornando os espaços impróprios para uso pela população.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-152,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata furtos e vandalismo em veículos oficiais em menos de um mês: um caminhão-pipa arrombado e furtado (danos estimados em cerca de R$ 50 mil), uma viatura da saúde e uma caminhonete do setor de trânsito sabotada (parafusos e pregos colocados no motor), com boletim de ocorrência registrado.",Diretoria Administrativa,Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-153,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata que o recapeamento asfáltico da Avenida Junqueira, refeito duas vezes em seis meses, já está novamente destruído, e questiona se há garantia sobre o serviço.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-154,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata que cortes no asfalto feitos para instalação de redutores de velocidade em diversos pontos da cidade (em frente ao ginásio de esportes, próximo à casa da Sra. Neide Macedo) nunca foram concluídos, alguns há mais de um ano.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-155,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata o rompimento de uma passagem/represa de terra no bairro Segunda Sessão, que teria feito o rio da região ""sumir"" (secar/desviar) após forte chuva, sem que o setor responsável tenha tomado providências.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-156,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata abandono, há anos, da estrada rural nos bairros Tacoara e Sudabanana, próximo à ponte, sem manutenção do setor responsável.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-157,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Questiona divergência de valores na obra da rotatória do bairro Figueira: R$ 384 mil aprovados nesta Casa, enquanto a placa da obra no local indica R$ 325 mil, questionando o destino dos R$ 59 mil restantes e sugerindo aplicação em lama asfáltica para reduzir risco de acidentes na lateral da rotatória.","Diretoria de Licitações, Contratos e Convênios",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-158,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Denuncia formalmente na tribuna o que classifica como mau uso de bem público: ambulância (Citroën Jumper, placa frota 1913) parada há cerca de três anos em oficina mecânica na cidade de Tupi Paulista, sem solução de conserto ou venda, enquanto a população enfrenta falta de ambulâncias disponíveis.",Diretoria de Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26). O vereador afirma explicitamente na tribuna se tratar de uma ""denúncia"" por mau uso do patrimônio público."
DEN-159,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata falta de ambulâncias disponíveis para atendimento no dia da sessão (pacientes aguardando em Presidente Prudente e Dracena), além de outros veículos da frota de saúde parados: uma Fiat Doblô com motor fundido há cerca de sete meses e um VW Polo com problema mecânico há cerca de uma semana.",Diretoria de Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-160,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata água parada há anos na esquina da Rua Santa Terezinha com a Rua 7 de Setembro, formando poça e servindo de criadouro de mosquitos, sem que o setor responsável tenha localizado ou resolvido o problema.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26)."
DEN-161,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Menciona denúncia formal apresentada por ele nesta Casa em 2022 sobre descarte irregular de medicamentos (vencidos e não vencidos) pela pasta da Saúde; segundo o vereador Reinaldo Codognato, presidente da Comissão de Saúde, a apuração (Câmara, Polícia Civil e Ministério Público) foi arquivada por falta de provas após cerca de quatro a cinco meses.",Diretoria de Saúde,Feita/cobrada pelo vereador,Pendente de Verificação,"Fato original ocorrido e denunciado em 2022, mas retomado e discutido nesta sessão de 25/11/2024 (arquivo 2024-11-26); incluído no lote por ter sido mencionado no texto da transcrição processada."
DEN-162,2024,163ª Sessão Ordinária da 18ª Legislatura,2024-11-25,Anderson Marcos Viana,"Relata situação de moradores próximos à faixa de domínio da concessionária Rumo Malha Paulista S.A. (rota ecológica), sob risco de despejo/reintegração de posse, com prazo judicial até janeiro para retirada.","Diretoria Jurídica, Habitação e de Trânsito",Recebida pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (25 de novembro de 2024), divergente do nome do arquivo (2024-11-26). Relacionado ao Requerimento nº 042/2024."
DEN-163,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Relata início de buracos na Rua Marconi, próximo ao Recinto de Exposições da ACERUVA, agravados pelas chuvas.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-164,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,"Anderson Marcos Viana, Reinaldo Codognato","Relata alagamento e retorno de esgoto para dentro de residências no bairro Figueira durante forte chuva, incluindo a casa do morador Juarez.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-165,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Relata afundamento progressivo da pavimentação na Avenida Junqueira, próximo à garagem do Evandro no Jardim Alvorada, sem sinalização de segurança no local.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-166,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Relata que obra de drenagem realizada pela administração no Recanto dos Eucaliptos (bairro Figueira) desviou incorretamente o escoamento de água de chuva para dentro do loteamento, inundando a casa de um morador (""Barba"").","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-167,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Relata canaletas entupidas no centro da cidade (região da padaria da Bernadette e da lotérica), causando transtornos a comerciantes durante as chuvas por falta de limpeza.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-168,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Relata infiltrações de água e mau cheiro (possível animal morto no telhado) no velório municipal durante um velório, apesar de reforma concluída havia cerca de cinco meses.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-169,2024,164ª Sessão Ordinária da 18ª Legislatura,2024-12-02,Anderson Marcos Viana,"Divulga em plenário alerta do Tribunal de Contas do Estado de São Paulo (processo TC 4264989/24) apontando que o município superou o limite de despesa com pessoal do art. 167 da Constituição Federal (93,44% ante limite de 85%), além de outras situações fiscais desfavoráveis (execução orçamentária e liquidez).","Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos",Relatada em documento/ofício,Pendente de Verificação,"Data da sessão conforme mencionada no texto (2 de dezembro de 2024), divergente do nome do arquivo (2024-12-03)."
DEN-170,2024,165ª Sessão Ordinária da 18ª Legislatura,2024-12-09,Anderson Marcos Viana,"Relata avanço de erosão na vicinal João Furini, próximo ao bairro Picapau, já próxima do asfalto, com sinalização precária (placa torta) no local.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (9 de dezembro de 2024), divergente do nome do arquivo (2024-12-10). Relacionado à Indicação nº 223/2024."
DEN-171,2024,165ª Sessão Ordinária da 18ª Legislatura,2024-12-09,Anderson Marcos Viana,"Relata que o trecho final da Avenida Junqueira, no Jardim Alvorada, continua com o asfalto afundando, sem qualquer sinalização de segurança (cavaletes ou fita), semanas após o problema ter sido relatado pela primeira vez.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,Pendente de Verificação,"Data da sessão conforme mencionada no texto (9 de dezembro de 2024), divergente do nome do arquivo (2024-12-10). Situação já relatada na sessão de 2/12/2024; relacionado à Indicação nº 223/2024."
DEN-172,2024,165ª Sessão Ordinária da 18ª Legislatura,2024-12-09,,Registra ofício da Promotoria de Justiça de Junqueirópolis informando a instauração de inquérito civil (nº 0317.0000151/2024) para apurar irregularidades na contratação de cargos em comissão no município.,Prefeito Municipal,Relatada em documento/ofício,Pendente de Verificação,"Data da sessão conforme mencionada no texto (9 de dezembro de 2024), divergente do nome do arquivo (2024-12-10). Não há vereador denunciante específico; trata-se de ofício externo do Ministério Público lido em sessão."
DEN-173,2025,Primeira Sessão Ordinária da 19ª Legislatura,2025-02-03,Anderson Marcos Viana,"Durante debate sobre a retirada de placas de homenagem na rota ecológica, o vereador Anderson Marcos Viana mencionou que a obra (pontilhão/estrutura) não havia sido autorizada pela concessionária ferroviária Rumo, e que o munícipe José Árabes chegou a fazer uma denúncia à Rumo sobre isso, o que gerou uma audiência entre a empresa e os envolvidos.",Rumo (concessionária ferroviária),Recebida pelo vereador,Pendente de Verificação,"A denúncia foi feita pelo munícipe José Árabes diretamente à empresa Rumo, não ao vereador; Anderson Marcos Viana apenas relatou o fato oralmente em sessão (não há documento/ofício lido). Nenhum dos 4 tipos padrão descreve perfeitamente esse caso — classificado como 'Recebida pelo vereador' por ser a opção mais próxima, mas com incerteza sobre o canal exato."
DEN-174,2025,2ª Sessão Ordinária da 19ª Legislatura (sessão de 10 de fevereiro de 2025),2025-02-10,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou que, após receber denúncias anônimas, descobriu o paradeiro de pedras portuguesas (patrimônio público retirado do jardim centenário) enterradas em um terreno atrás do campo esportivo das Duas Barras. Ele próprio registrou uma denúncia por telefone, indicando o local exato, foi até lá e encontrou parte das pedras enterradas; cobrou da administração que apure e responsabilize quem enterrou o material, anunciando o envio de um ofício formal sobre o caso.",,Feita/cobrada pelo vereador,Pendente de Verificação,
DEN-175,2025,4ª Sessão Ordinária da 19ª Legislatura,2025-02-24,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou que, no mandato passado, foi alvo de uma denúncia anônima questionando sua atuação profissional (enfermagem do trabalho) em instituições conveniadas com a prefeitura (Lar Santo Antônio, Santa Casa), o que resultou em processo de cassação de seu mandato na Câmara; os vereadores da época votaram a favor dele, rejeitando a cassação. Ele citou o episódio ao reclamar que hoje enfrenta impedimento semelhante, por parecer jurídico da administração, para assumir um novo emprego.",Câmara Municipal de Junqueirópolis (processo de cassação de mandato),Contra o vereador,Pendente de Verificação,
DEN-176,2025,8ª Sessão Ordinária da 19ª Legislatura,2025-03-24,Adriano de Marcos Lopes,"O vereador Adriano de Marcos Lopes afirmou ter recebido denúncia de ex-funcionários da prefeitura sobre o local exato, atrás do campo das Duas Barras, onde teriam sido enterrados oito caminhões de pedra portuguesa (patrimônio público) que desapareceram do jardim central. Disse que faria ofício ao setor de obras cobrando escavação do local e explicações sobre o desaparecimento.","Diretoria de Planejamento, Obras, Serviço e Manutenção (citada como ""setor de obra"")",Recebida pelo vereador,Pendente de Verificação,Mesmo caso das pedras portuguesas mencionado também na sessão de 22/04/2025 por outro vereador (Anderson Marcos Viana); aqui quem relata ter recebido a denúncia de ex-funcionários é Adriano de Marcos Lopes.
