ID,Tipo,Numero,Ano,Sessao,Data_Sessao,Vereador,Resumo,Setor_Diretoria,Situacao,Resultado_Votacao,Oficio_Resposta,Status,Observacoes
2124-IND-519,Indicação,138,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Teresinha de Lourdes Freitas Regodanso","Reforçando a indicação nº 078/2023, solicita a instalação de diversas benfeitorias no Centro Educacional Infantil Raio de Luz: instalação de câmeras, cobertura no espaço lateral já cimentado com bancos, banheiros e bebedouros para o novo bloco, coberturas ligando as novas salas ao bloco principal, coberturas na entrada e saída dos alunos e cercamento em volta do novo bloco, visando reforçar segurança e bem-estar de alunos e colaboradores.",,,,,Pendente de Análise,"O resumo do Expediente lido no início da sessão de 2024-05-21 identifica esta como a 141ª Sessão Ordinária a ser realizada em '30 de maio de 2024', mas o texto integral da própria indicação (lido mais adiante) e as demais indicações da mesma leva (139 a 142) trazem 'em 20 de maio de 2024', data condizente com o nome do arquivo (upload no dia seguinte). Usei a data do texto integral (20/05/2024) por ser mais específica e consistente entre todas as indicações da sessão; a menção a '30 de maio' no resumo do Expediente parece erro de transcrição/fala do vereador."
2124-IND-520,Indicação,139,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Reinaldo Codognato,"Reforçando a indicação nº 180/2023, solicita o lançamento de um programa denominado 'Colmeia Empreendedora', inspirado na colmeia como exemplo de inovação e empreendedorismo social, com o objetivo de potencializar o comércio local, fortalecer os laços entre bairros e comunidades e criar um local centralizado para a prática conjunta de empreendedores.",,,,,Pendente de Análise,
2124-IND-521,Indicação,140,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Reinaldo Codognato,"Solicita a implementação de uma horta comunitária no viveiro municipal, que poderia ser estendida a diversas entidades da zona urbana (CEIs, Santa Casa, lar de idosos), além da construção de um tanque para criação de peixes no mesmo local, visando integração social, educação ambiental e segurança alimentar.",,,,,Pendente de Análise,
2124-IND-522,Indicação,141,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,"Valdir Aparecido de Oliveira, Anderson Marcos Viana","Solicita a construção de uma canaleta para escoamento de água pluvial no cruzamento da Alameda Vista do Sol com a Alameda Tailândia, para prevenir alagamentos e transtornos aos moradores e transeuntes, especialmente em períodos chuvosos.",,,,,Pendente de Análise,
2124-IND-523,Indicação,142,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,"Anderson Marcos Viana, Elio Furini Neto, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Teresinha de Lourdes Freitas Regodanso","Propõe diversas ações em prol da educação especial: priorizar a preparação prévia dos professores, manter número reduzido de alunos por turma, estruturar apoio especializado ao docente regular, implementar orientação e acompanhamento contínuo com os pais, e lançar campanha de sensibilização comunitária sobre integração e inclusão escolar.",,,,,Pendente de Análise,
2124-REQ-102,Requerimento,025,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Elio Furini Neto,"Solicita o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos requerendo informações detalhadas sobre o número de servidores efetivos da prefeitura, bem como a soma de seus salários base, líquido e bruto, referentes às datas de 31/12/2020, 31/12/2021, 31/12/2022, 31/12/2023 e abril/2024.","Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos",Normal,Aprovado,,Pendente,"Há divergência na data final do período solicitado: o resumo do Expediente e a leitura do texto integral do requerimento mencionam datas diferentes para o último corte (""31 de abril de 2024"" no resumo do Expediente, mas ""31 de dezembro de 2024"" — data futura, impossível na época — na leitura do texto integral do requerimento). Optei por manter o resumo genérico sem fixar a data exata do último corte, por parecer erro de transcrição/fala. A resposta a este requerimento (ofício nº 033/2024 da Diretoria de Fazenda, remetendo ao portal da transparência) foi lida na sessão de 2024-06-11, mas como não cita explicitamente 'ofício de resposta a este requerimento específico' por número formal de resposta dedicado, mantive oficio_resposta e status_resposta como null, conforme critério do lote."
2124-REQ-103,Requerimento,026,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Paulo Sérgio Cordeiro,"Solicita o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos requerendo relação detalhada das férias adquiridas e gozadas pelos servidores que ocupam cargos comissionados ou funções de confiança.","Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos",Normal,Aprovado,,Pendente,"A resposta (ofício nº 034/2024) foi lida na sessão de 2024-06-11, mas sem citar formalmente ser resposta a este requerimento por número; mantive oficio_resposta e status_resposta como null."
2124-DEN-120,Denúncia,,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Anderson Marcos Viana,"O vereador relata ter sido procurado por moradores e pela comunidade católica, que lhe entregaram cerca de 200 cartas em apoio ao Padre Silvio, pedindo uma explicação sobre a remoção do padre da paróquia local, e se comprometeu a buscar uma resposta concreta junto à hierarquia da Igreja sobre o ocorrido.",,Recebida pelo vereador,,,Pendente de Verificação,"Caso limítrofe: trata-se de assunto interno da Diocese/Paróquia Santo Antônio de Junqueirópolis (transferência de um padre), não de administração pública municipal, mas foi tratado nesta sessão como uma reivindicação concreta trazida por moradores ao vereador, com pedido explícito de providência dele. Incluído por se enquadrar na definição ampla de 'denúncia recebida de moradores sobre algo específico'."
2124-DEN-121,Denúncia,,2024,141ª Sessão Ordinária da 18ª Legislatura,2024-05-20,Anderson Marcos Viana,"O vereador relata caso concreto de uma cachorra que morreu num final de semana, gerando repercussão e discussão em grupos de redes sociais entre a família do animal e voluntárias da causa animal (incluindo a vereadora Marisa); ele ouviu áudios de ambos os lados e mediou pedindo desculpas às partes, ressaltando que a causa animal é responsabilidade de saúde pública que a administração não assume adequadamente.",,Recebida pelo vereador,,,Pendente de Verificação,"Caso limítrofe entre disputa privada e cobrança à administração pela falta de estrutura pública para causa animal; incluído por envolver um caso concreto relatado ao vereador, com pedido de mediação/providência."
2124-IND-524,Indicação,143,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"Reforçando a indicação nº 34/2023, solicita que se estude fornecer alimentação (marmitex, ou ao menos um lanche reforçado pela manhã e no horário do almoço) aos pacientes que se deslocam a Presidente Prudente para consultas médicas e passam o dia aguardando atendimento, muitas vezes sem condições financeiras para se alimentar.",,,,,Pendente de Análise,"No resumo do Expediente e no cabeçalho lido junto com esta indicação (e também das indicações 144-145 e do requerimento 27), consta 'centésima, quadragésima, segunda sessão ordinária... em 27 de maio de 2024', que corresponde na verdade à sessão ANTERIOR (142ª, cuja ata foi aprovada no início desta sessão). A abertura da própria sessão, porém, afirma claramente tratar-se da 143ª Sessão Ordinária, com Expediente 'a ser realizada em 3 de junho de 2024' (arquivo nomeado 2024-06-04, padrão de upload no dia seguinte). Usei 143ª/03-06-2024 por ser a sessão em que a leitura de fato ocorreu; o cabeçalho de leitura repetindo dados da sessão anterior parece erro de transcrição/leitura do vereador."
2124-IND-525,Indicação,144,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"Solicita a instalação de cortinas ou insufilme nas vans que transportam cadeirantes, para proteger os pacientes da exposição solar intensa durante o transporte, prevenindo queimaduras, desidratação e outros problemas de saúde.",,,,,Pendente de Análise,Mesma observação sobre a data/número de sessão constante no cabeçalho de leitura da indicação 143/2024 desta mesma sessão.
2124-IND-526,Indicação,145,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Reinaldo Codognato,"Solicita a inclusão no calendário municipal de um torneio de futebol de categorias de base com participação de equipes de renome nacional, visando promover esporte e saúde entre jovens, fortalecer o turismo local e servir de inspiração para atletas locais.",,,,,Pendente de Análise,Mesma observação sobre a data/número de sessão constante no cabeçalho de leitura da indicação 143/2024 desta mesma sessão.
2124-REQ-104,Requerimento,027,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"Solicita o envio de ofício à Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos requerendo informações detalhadas sobre a fundamentação do corte de árvores e demais vegetações na área verde localizada no encontro da Avenida Paulista com a Avenida Latina, e sobre como será garantido o correto escoamento de água nessa área.","Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos",Normal,Aprovado,,Pendente,"O cabeçalho de leitura deste requerimento traz 'centésima, quadragésima, segunda sessão ordinária... em 27 de maio de 2024', mas a abertura da sessão confirma tratar-se da 143ª Sessão Ordinária (03/06/2024); usei esta última, mesma observação das indicações 143-145 lidas na mesma sessão."
2124-DEN-122,Denúncia,,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"O vereador relata ter enviado uma denúncia ao Ministério Público sobre irregularidades contra a administração/contra o prefeito, e que o Ministério Público respondeu que a apuração seria de competência da própria Câmara Municipal, motivo pelo qual pediu que o assunto fosse encaminhado à comissão formada pelos vereadores Rui Domingos da Silva, Sofia Rodrigues dos Santos e Teresinha de Lourdes Freitas Regodanso.",,Feita/cobrada pelo vereador,,,Pendente de Verificação,"O vereador não especifica no trecho transcrito qual seria exatamente a irregularidade denunciada ao Ministério Público; o contexto da fala é vago ('essas irregularidades... contra a administração, deixando bem claro a irregularidade contra o prefeito'). Não foi possível identificar com segurança o teor exato do fato denunciado nem a diretoria/órgão de destino."
2124-DEN-123,Denúncia,,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"O vereador relata ter enviado ofício em 30/04/2024 pedindo à administração uma resposta sobre o que está sendo feito para conter a contaminação de córregos do município (citando o Córrego Colibri, no bairro Palmeiras, e também um córrego no bairro Saúde) por despejo de esgoto, e que passados quase 90 dias (muito além do prazo legal de 15 dias) não obteve resposta.","Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos",Feita/cobrada pelo vereador,,,Pendente de Verificação,
2124-DEN-124,Denúncia,,2024,143ª Sessão Ordinária da 18ª Legislatura,2024-06-03,Anderson Marcos Viana,"O vereador denuncia o desaparecimento de aproximadamente 8 caminhões-truck de pedra portuguesa retirada do Praça do Centenário (destinada à reforma da praça), afirmando estar 'em cima' do caso e cobrando explicação sobre o destino desse patrimônio público, que segundo ele desapareceu sem justificativa.",,Feita/cobrada pelo vereador,,,Pendente de Verificação,O vereador não indica claramente a qual diretoria ou órgão está direcionando a cobrança; menciona apenas que 'vem na justiça' e está acompanhando o caso.
2124-IND-527,Indicação,146,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,"Teresinha de Lourdes Freitas Regodanso, Elio Furini Neto","Solicita que se estude, junto ao setor competente, pedir ao poder estadual a denominação do trevo do Salgado Filho em homenagem ao saudoso Eugênio Zimiani, morador antigo da região e falecido no próprio trevo, cuja família mantém propriedades nas imediações até hoje.",,,,,Pendente de Análise,
2124-IND-528,Indicação,147,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Teresinha de Lourdes Freitas Regodanso","Solicita que se estude a implementação da equoterapia (ecoterapia/terapia assistida com cavalos) no município, prática reconhecida por seus benefícios no desenvolvimento de crianças com autismo, melhorando coordenação motora, equilíbrio, confiança e comunicação.",,,,,Pendente de Análise,"No resumo do Expediente, esta indicação foi lida por engano com o mesmo número da anterior ('Indicação número 146' repetida duas vezes seguidas). No texto integral, lido mais adiante na sessão, ela é corretamente identificada como Indicação número 147/2024; usei esse número."
2124-IND-529,Indicação,148,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,Anderson Marcos Viana,"Solicita a instalação de um corrimão no Ginásio de Esportes Cícero Gomes, próximo à Academia de Judô (beneficiando crianças) e na área do bocha (auxiliando idosos), tornando o local mais acessível e seguro.",,,,,Pendente de Análise,
2124-IND-530,Indicação,149,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,Anderson Marcos Viana,"Solicita o aumento da quantidade de postes de iluminação na área de lazer do bairro Pioneiros, atualmente com pouca luz, o que compromete a segurança e reduz o uso do espaço à noite.",,,,,Pendente de Análise,
2124-REQ-105,Requerimento,028,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,Anderson Marcos Viana,"Solicita o envio de ofício à Diretoria Administrativa requerendo informações sobre o motivo pelo qual o portal da transparência da prefeitura esteve inacessível em determinados menus nos últimos dias, e se houve alterações na folha de pagamento de alguns servidores nos últimos meses.",Diretoria Administrativa,Normal,Aprovado,,Pendente,
2124-REQ-106,Requerimento,029,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,Anderson Marcos Viana,"Solicita o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção requerendo informações sobre o motivo pelo qual caminhões de terra da prefeitura despejaram terra na área verde do bairro Figueira, com risco de danificar árvores e demais vegetações próximas.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Normal,Aprovado,,Pendente,
2124-DEN-125,Denúncia,,2024,144ª Sessão Ordinária da 18ª Legislatura,2024-06-10,Anderson Marcos Viana,"O vereador relata que um recurso de R$ 50 mil conseguido através do ex-Deputado Reinaldo Alguz para a Cooperativa Cooper Junque nunca foi repassado à entidade, e que até o momento não se sabe o que aconteceu com esse dinheiro.",,Feita/cobrada pelo vereador,,,Pendente de Verificação,"Relato pontual em explicações pessoais, sem detalhamento de quando o recurso foi obtido nem de qual órgão seria responsável pelo repasse; incluído por se tratar de caso concreto (verba pública supostamente não repassada) mencionado explicitamente pelo vereador."
2124-IND-531,Indicação,150,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Reinaldo Codognato,"Solicita a implementação de sinal de Wi-Fi no complexo esportivo e no centro comunitário do bairro Alto do Cene, além de outras melhorias necessárias para esses espaços, promovendo inclusão digital e facilitando a organização de eventos comunitários e esportivos.",,,,,Pendente de Análise,
2124-IND-532,Indicação,151,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Reinaldo Codognato,"Solicita que se estude a impermeabilização das estradas rurais do município com asfalto ecológico, reduzindo barro e poeira e a necessidade de manutenções frequentes, além de contribuir para a preservação ambiental e mais segurança no tráfego.",,,,,Pendente de Análise,
2124-IND-533,Indicação,152,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Rui Domingos da Silva,"Solicita a utilização de carros de som para divulgar o projeto Limpeza Beleza, informando em quais setores da cidade o projeto atuará e as datas de retirada de itens em cada setor, incentivando a população a separar itens inutilizados para coleta.",,,,,Pendente de Análise,
2124-IND-534,Indicação,153,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Valdir Aparecido de Oliveira,"Solicita a manutenção da estrada JQL-139 no bairro Paraizinho, onde o mato está invadindo a via, dificultando o tráfego e comprometendo a segurança e acessibilidade dos moradores.",,,,,Pendente de Análise,
2124-IND-535,Indicação,154,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,"Teresinha de Lourdes Freitas Regodanso, Elio Furini Neto","Solicita a implementação de sinalização vertical indicando a velocidade máxima permitida nas proximidades do Colégio Objetivo 13 de Junho, especialmente na Avenida Junqueira (grande declive, onde veículos trafegam em alta velocidade), a pedido dos próprios alunos após quase-acidentes no local.",,,,,Pendente de Análise,"O vereador Elio Furini Neto assinou a indicação em apoio à autora principal (Teresinha de Lourdes Freitas Regodanso), conforme relatado nas explicações pessoais da sessão."
2124-REQ-107,Requerimento,030,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Paulo Sérgio Cordeiro,"Solicita o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção requerendo relação detalhada das máquinas da prefeitura que estão em condições normais de uso, incluindo identificação de cada máquina e seu estado atual de funcionamento, em razão de comentários recorrentes sobre a inutilização de muitos equipamentos.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Normal,Aprovado,,Pendente,
2124-DEN-126,Denúncia,,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,,"Carta anônima de um servidor público, lida em plenário pela vereadora Marisa Alves da Silva Costa, questiona por que a verba de R$ 2,5 milhões votada pela Câmara para tapar o buraco conhecido como 'Catengolândia' e realizar melhorias na Lagoa de Tratamento (apontada como muito fétida) não foi usada, enquanto o Executivo agiu rapidamente (inclusive de madrugada) para reverter em juízo a decisão sobre os cargos comissionados.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Relatada em documento/ofício,,,Pendente de Verificação,"O valor de R$ 2,5 milhões e o projeto específico não foram confirmados de forma independente no texto da sessão (a carta é de autoria de um munícipe/servidor não identificado, com fatos não verificados pela própria vereadora que a leu). A Lagoa de Tratamento pode se enquadrar também em Diretoria de Agronegócio/Meio Ambiente; mantive Obras por ser a diretoria mais associada ao 'buracão' mencionado."
2124-DEN-127,Denúncia,,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Anderson Marcos Viana,"O vereador relata caso concreto de uma moradora aposentada, que recebe salário mínimo, com receita médica de 13 medicamentos de uso contínuo (para problema cardíaco), da qual conseguiu apenas 1 na rede pública, tendo que arcar sozinha com cerca de R$ 500 para os demais.",Diretoria de Saúde,Recebida pelo vereador,,,Pendente de Verificação,
2124-DEN-128,Denúncia,,2024,145ª Sessão Ordinária da 18ª Legislatura,2024-06-17,Anderson Marcos Viana,"O vereador levanta suspeita de favorecimento no processo seletivo para as vagas de cuidadores/técnica de enfermagem da nova residência terapêutica (parceria com a Santa Casa), alegando que moradores o procuraram e que, segundo ele, os selecionados seriam recorrentemente dos mesmos sobrenomes/famílias, e que pedirá explicações sobre o critério de seleção utilizado.",,Feita/cobrada pelo vereador,,,Pendente de Verificação,"Suspeita levantada sem provas concretas apresentadas na sessão; o próprio vereador afirma que ainda vai pedir explicações formalmente. Não ficou claro se o processo seletivo foi conduzido pela Santa Casa, pela administração municipal ou por ambas, nem a diretoria responsável."
2124-IND-536,Indicação,155,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Paulo Sérgio Cordeiro,"Solicita ao prefeito municipal que estude a possibilidade de utilizar drones para reforçar o combate à dengue, facilitando a identificação de focos em locais de difícil acesso (imóveis vazios, telhados) e o mapeamento de criadouros como caixas d'água e depósitos, especialmente em imóveis abandonados e lotes vagos, sem substituir as inspeções semanais já realizadas.",,,,,Pendente de Análise,"O texto das indicações e do expediente desta sessão data consistentemente '24 de junho de 2024' (uma segunda-feira), divergindo do nome do arquivo (2024-06-25); mantida a data do nome do arquivo por instrução específica para este lote, seguindo o padrão já usado em lotes anteriores (data do arquivo = dia da postagem/upload)."
2124-IND-537,Indicação,156,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Terezinha de Lourdes Freitas Regodanso,"Solicita ao prefeito municipal que estude a possibilidade de escolher outro local para a instalação do ecoponto de coleta seletiva planejado para a curva de início da vicinal Dr. José Cinciato, em razão da preocupação e contrariedade de moradores próximos, e que a área hoje com acúmulo de lixo seja limpa, arborizada e receba serviço de paisagismo.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155). A vereadora relatou em plenário já ter feito o mesmo pedido verbalmente em sessão anterior.
2124-IND-538,Indicação,157,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Terezinha de Lourdes Freitas Regodanso","Reiterando as indicações nº 245/2023 e 49/2021, solicita ao prefeito municipal que estude o desenvolvimento e implementação de um aplicativo voltado à área da saúde do município, permitindo consultas de informações, agendamento de consultas, alertas de vacinação e acesso remoto a outros serviços.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-IND-539,Indicação,158,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Terezinha de Lourdes Freitas Regodanso","Reforçando a indicação nº 115/2021, solicita ao prefeito municipal que estude alteração no estatuto dos servidores municipais para incluir cláusula que conceda redução de até 50% na carga horária, sem redução de salário ou prejuízo de direitos, aos servidores com cônjuge, filho ou dependente com deficiência.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-IND-540,Indicação,159,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Terezinha de Lourdes Freitas Regodanso","Reforçando a indicação nº 196/2023, solicita ao prefeito municipal melhorias na praça situada na Rua Internacional, bairro Jardim Paulista, com instalação de torneira para irrigação e plantio de árvores adicionais, já que as árvores recém-plantadas não têm acesso a água e correm risco de morrer.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-IND-541,Indicação,160,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,"Elio Furini Neto, Anderson Marcos Viana, Marisa Alves da Silva Costa, Paulo Sérgio Cordeiro, Terezinha de Lourdes Freitas Regodanso","Reforçando a indicação nº 154/2023, solicita ao prefeito municipal parceria com a Usina Viterra visando um sistema de contenção de águas pluviais no bairro Vila São João (camalhões ou retenção de enxurradas), área rural sujeita a erosão e acúmulo de água que afeta as atividades agrícolas.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-IND-542,Indicação,161,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Valdir Aparecido de Oliveira,"Solicita ao prefeito municipal que estude a instituição da 'Semana de Combate ao Fumo' no município, com palestras e dinâmicas de conscientização nas escolas e um dia aberto à população no CEF, complementando a Lei Municipal nº 3.105/2017 (proibição de venda de narguilé a menores de 18 anos).",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-IND-543,Indicação,162,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Solicita ao prefeito municipal a poda das árvores do campinho do bairro Cristo Redentor, especialmente as que invadem o campo, e a elevação do alambrado do lado das casas populares, para reduzir transtornos e risco de danos aos veículos dos moradores.",,,,,Pendente de Análise,Data da sessão conforme texto: 24/06/2024 (ver nota da indicação 155).
2124-REQ-108,Requerimento,,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Terezinha de Lourdes Freitas Regodanso,"Pedido verbal para que a prefeitura envie à Câmara o projeto da reforma do velório municipal (obra iniciada aparentemente sem planejamento e sem aviso prévio às funerárias) e explique o quanto está orçada a obra, já que nenhuma verba específica havia sido submetida à aprovação da Câmara e não se sabia se seria custeada com recurso próprio.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Verbal/Não Formalizado,,,Pendente,"Este pedido aparece no arquivo 'clipe' 2024-06-25_sessao.txt, que começa em andamento sem identificar o orador. Pelo contexto (fala de uma vereadora que se encerra com 'Obrigado, vereadora' antes de passar a palavra ao vereador Anderson, e por afinidade temática com a fala anterior dela sobre a Festa de Santo Antônio), atribuído por inferência à vereadora Terezinha de Lourdes Freitas Regodanso, mas a autoria não pôde ser confirmada com certeza pois o início da fala foi cortado no arquivo. Tema retomado formalmente na Indicação nº 168/2024 (sessão de 20/08/2024), sobre placas de transparência dos valores da mesma obra."
2124-REQ-109,Requerimento,,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Pedido verbal, em explicação pessoal, para que o setor responsável dê atenção ao bueiro entupido na Rua Rui Barbosa, esquina com a Avenida Junqueira, próximo ao Posto São Paulo, com acúmulo de sujeira e mau cheiro no local.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Verbal/Não Formalizado,,,Pendente,"Pedido feito em explicação pessoal no arquivo 'clipe' 2024-06-25_sessao.txt, sem numeração formal de requerimento."
2124-REQ-110,Requerimento,,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Pedido verbal, em explicação pessoal, para que o setor responsável dê atenção aos brinquedos do Bosque municipal, citando dois acidentes recentes (uma senhora machucou a clavícula e uma criança possivelmente fraturou o braço) devido ao uso intenso dos equipamentos nos finais de semana.","Diretoria de Educação, Cultura, Esportes, Lazer e Turismo",Verbal/Não Formalizado,,,Pendente,"Pedido feito em explicação pessoal no arquivo 'clipe' 2024-06-25_sessao.txt, sem numeração formal de requerimento. Diretoria de destino incerta entre Educação/Lazer (Bosque como espaço de lazer) e Planejamento/Obras (manutenção física dos brinquedos); optou-se pela primeira por se tratar de equipamento de lazer público."
2124-REQ-111,Requerimento,,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Pedido verbal, em explicação pessoal, para que a administração dê atenção à falta de médicos no pronto-socorro, relatando um final de semana com o setor de saúde lotado, apenas um médico e três enfermeiras de plantão, incluindo dois acidentes de moto, e solicitando a disponibilização de dois médicos no plantão.",Diretoria de Saúde,Verbal/Não Formalizado,,,Pendente,"Pedido feito em explicação pessoal no arquivo 'clipe' 2024-06-25_sessao.txt, sem numeração formal de requerimento."
2124-DEN-129,Denúncia,,2024,146ª Sessão Ordinária da 18ª Legislatura,2024-06-25,Anderson Marcos Viana,"Vereador relata ter recebido várias denúncias, nos dias anteriores, sobre irregularidades no processo seletivo da Santa Casa (favorecimento, sempre as mesmas pessoas sendo selecionadas), afirmando que, ao voltar do recesso, encaminhará documentação sobre o caso aos órgãos responsáveis, incluindo o Ministério Público, já que instituições que recebem dinheiro público em folha de pagamento são obrigadas a realizar processo seletivo.",Santa Casa de Misericórdia de Junqueirópolis,Recebida pelo vereador,,,Pendente de Verificação,"Relato feito em explicação pessoal no arquivo 'clipe' 2024-06-25_sessao.txt. O vereador não detalhou publicamente o conteúdo específico das denúncias recebidas, apenas o tema (processo seletivo) e sua intenção de formalizar o caso ao Ministério Público."
2124-IND-544,Indicação,163,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Reinaldo Codognato,"Solicita ao prefeito municipal a implementação de sistema de iluminação e irrigação na pista de motocross, substituindo o uso de caminhão-pipa por um mecanismo de irrigação, beneficiando os competidores do município e fomentando o esporte local.",,,,,Pendente de Análise,"O texto do expediente e das indicações desta sessão data '19 de agosto de 2024' (segunda-feira), divergindo do nome do arquivo (2024-08-20); mantida a data do arquivo por consistência com o padrão de outros lotes (data do arquivo = dia da postagem/upload)."
2124-IND-545,Indicação,164,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Reinaldo Codognato,"Solicita ao prefeito municipal a criação de um centro educacional agroecológico, para capacitar produtores rurais e incluir alunos da rede municipal, com conhecimentos práticos de agricultura familiar, fortalecendo práticas sustentáveis na comunidade.",,,,,Pendente de Análise,"Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163). Em plenário, o autor sugeriu aproveitar o viveiro municipal já localizado na escola do bairro Duas Barras para essa finalidade."
2124-IND-546,Indicação,165,2024,149ª Sessão Ordinária da 18ª Legislatura,2024-08-20,Reinaldo Codognato,"Solicita ao prefeito municipal a construção de uma rampa adequada e legalizada às margens do rio Aguapeí, em parceria com a Usina Viterra Bioenergia (Unidade Rio Vermelho), para beneficiar pescadores amadores e profissionais, facilitando embarque e desembarque de embarcações; pedido antigo dos pescadores, com mais de 150 assinaturas em apoio.",,,,,Pendente de Análise,Data da sessão conforme texto: 19/08/2024 (ver nota da indicação 163).
